20743491  1102  SPAN  20100  A  4  3  RLA  
20743491  1102  WGS  20015  B+  3.3  3  RLA  
20743491  1109  ANTHC  10100  A-  3.7  3  RLA  
20743491  1109  ITAL  33800  B  3  3  RLA  
20743491  1109  MATH  15500  W  -1  3  RLA  
20743491  1109  STAT  21300  B-  2.7  3  RLA  
20743491  1116  AFPRL  10200  B+  3.3 3.0  RNL
20743491  1119  CSCI  49900  A+  4  3  RLA  
20743491  1119  HIST  12200  A  4  3  RLA  
20743491  1119  MATH  15500  B+  3.3  3  RLA  
20743491  1119  PHILO  24400  A  4  3  RLA  
20743491  1119  SPAN  20200  B  3  3  RLA  
20743491  1122  MATH  25000  B-  2.7  3  RLA  
23728116  1109  ENGL  12000  A  4  3  RLA  
23728116  1109  GEOG  10100  B  3  3  RLA  
23728116  1109  HIST  15100  A-  3.7  3  RLA  
23728116  1109  MATH  15000  C  2  3  RLA  
23728116  1109  MUSHL  10100  B  3  3  RLA  
23728116  1112  ENGL  22000  A-  3.7  3  RLA  
23728116  1112  MATH  15500  C  2  3  RLA  
23728116  1112  PHILO  10300  C  2  3  RLA  
23728116  1112  PHYS  110LB  XX  -1  3  RLA  
23728116  1112  PHYS  110LC  C  2  3  RLA  
23728116  1112  PHYS  110RC  XX  -1  3  RLA  
23728116  1119  ANTHC  10100  A+  4  3  RLA  
23728116  1119  BIOL  10000  B-  2.7  3  RLA  
23728116  1119  CHEM  102LC  B-  2.7  3  RLA  
23728116  1119  HIST  15200  B  3  3  RLA  
23728116  1122  BIOL  10200  C  2  3  RLA  
23728116  1122  CHEM  104LC  C+  2.3  3  RLA  
23728116  1122  PHILO  21200  A-  3.7  3  RLA  
23728116  1122  PSYCH  10000  B-  2.7  3  RLA  
23728116  1122  STAT  11300  B-  2.7  3  RLA  
23728116  1126  CHEM  106LB  A  4  3  RLA  
23728116  1139  CSCI  12700  B+  3.3  3  RLA  
23728116  1139  CSCI  15000  W  -1  3  RLA  
23728116  1139  MATH  16000  B  3  3  RLA  
23728116  1139  STAT  21300  A  4  3  RLA  
23728116  1142  CSCI  13500  B-  2.7  3  RLA  
23728116  1142  CSCI  13600  B  3  3  RLA  
23728116  1142  CSCI  15000  C  2  3  RLA  
23728116  1142  SPAN  10300  A  4  3  RLA  
23728116  1149  CSCI  16000  D  1  3  RLA  
23728116  1149  CSCI  23500  NC  -1  3  RLA  
23728116  1149  SPAN  20300  A-  3.7  3  RLA  
23728116  1149  STAT  31900  W  -1  3  RLA  
23728116  1152  AFPRL  10100  B+  3.3 3.0  RNL
23728116  1152  CSCI  16000  C+  2.3  3  RLA  
23728116  1152  CSCI  23500  C+  2.3  3  RLA  
23728116  1152  CSCI  26500  C  2  3  RLA  
23728116  1152  PHILO  10400  B+  3.3  3  RLA  
23728116  1159  CSCI  26000  C  2  3  RLA  
23728116  1159  CSCI  33500  B  3  3  RLA  
23728116  1159  CSCI  34000  C  2  3  RLA  
23728116  1159  CSCI  36000  B  3  3  RLA  
23728116  1159  CSCI  39454  B  3  3  RLA  
23728116  1162  CSCI  39590  XX  -1  3  RLA  
23728116  1162  CSCI  43500  XX  -1  3  RLA  
23728116  1162  CSCI  49900  XX  -1  3  RLA  
23728116  1162  MEDP  39909  XX  -1  3  RLA  
23790324  1089  CSCI  12700  B  3  3  RLA  
23790324  1089  ENGL  12000  B-  2.7  3  RLA  
23790324  1089  MATH  15000  W  -1  3  RLA  
23790324  1089  PSYCH  10000  D  1  3  RLA  
23790324  1089  SOC  10100  D  1  3  RLA  
23790324  1092  CSCI  13500  C  2  3  RLA  
23790324  1092  CSCI  13600  A+  4  3  RLA  
23790324  1092  POLSC  11000  C  2  3  RLA  
23790324  1092  POLSC  11500  C  2  3  RLA  
23790324  1092  POLSC  11700  C  2  3  RLA  
23790324  1092  STAT  21300  B  3  3  RLA  
23790324  1099  CSCI  15000  C  2  3  RLA  
23790324  1099  ENGL  22000  NC  -1  3  RLA  
23790324  1099  FREN  10100  CR  -1  3  RLA  
23790324  1099  POLSC  28200  NC  -1  3  RLA  
23790324  1102  AFPRL  24300  C+  2.3 3.0  RNL
23790324  1102  CSCI  16000  B-  2.7  3  RLA  
23790324  1102  MATH  16000  NC  -1  3  RLA  
23790324  1102  MUSHL  10700  B+  3.3  3  RLA  
23790324  1109  CSCI  23500  C  2  3  RLA  
23790324  1109  FILM  10100  F  0  3  RLA  
23790324  1109  HIST  34112  D  1  3  RLA  
23790324  1109  MATH  15000  F  0  3  RLA  
23790324  1112  CSCI  26500  A-  3.7  3  RLA  
23790324  1112  CSCI  34000  W  -1  3  RLA  
23790324  1112  CSCI  39575  B-  2.7  3  RLA  
23790324  1119  CSCI  26000  F  0  3  RLA  
23790324  1119  CSCI  35500  C  2  3  RLA  
23790324  1119  CSCI  39589  B-  2.7  3  RLA  
23790324  1119  CSCI  49372  A  4  3  RLA  
23790324  1122  CSCI  18300  A  4  3  RLA  
23790324  1122  CSCI  33500  C+  2.3  3  RLA  
23790324  1122  CSCI  34000  C  2  3  RLA  
23790324  1122  CSCI  36000  B+  3.3  3  RLA  
23790324  1122  CSCI  39300  A  4  3  RLA  
23790324  1126  ENGL  22000  C  2  3  RLA  
23790324  1126  MATH  16000  C  2  3  RLA  
23790324  1129  CSCI  18100  A+  4  3  RLA  
23790324  1129  CSCI  18200  A+  4  3  RLA  
23790324  1129  CSCI  26000  F  0  3  RLA  
23790324  1129  CSCI  49900  B  3  3  RLA  
23790324  1129  PHILO  20100  C+  2.3  3  RLA  
23790324  1132  CSCI  26000  B  3  3  RLA  
23790324  1132  MATH  15000  B  3  3  RLA  
23790324  1136  MATH  15500  B-  2.7  3  RLA  
23790324  1149  SPAN  20800  A  4  3  RLA  
23865858  1119  CHEM  102LC  D  1  3  RLA  
23865858  1119  MATH  12500  C  2  3  RLA  
23865858  1119  MUSHL  10100  A  4  3  RLA  
23865858  1119  PSYCH  10000  A+  4  3  RLA  
23865858  1122  CHEM  104LC  B+  3.3  3  RLA  
23865858  1122  CHEM  106LB  A  4  3  RLA  
23865858  1122  ENGL  12000  C  2  3  RLA  
23865858  1122  MATH  15000  NC  -1  3  RLA  
23865858  1129  AFPRL  20300  B-  2.7 3.0  RNL
23865858  1129  ANTHC  10100  B-  2.7  3  RLA  
23865858  1129  ENGL  22000  B-  2.7  3  RLA  
23865858  1129  GEOG  15000  B-  2.7  3  RLA  
23865858  1129  HIST  15100  A  4  3  RLA  
23865858  1132  AFPRL  10300  D  1 3.0  RNL
23865858  1132  MATH  15000  B  3  3  RLA  
23865858  1132  PSYCH  17000  A  4  3  RLA  
23865858  1132  SPAN  10100  C  2  3  RLA  
23865858  1139  BIOL  10000  XX  -1  3  RLA  
23865858  1139  BIOL  10000  C+  2.3  3  RLA  
23865858  1139  BIOL  10000  XX  -1  3  RLA  
23865858  1139  HIST  15200  B  3  3  RLA  
23865858  1139  HIST  15200  XX  -1  3  RLA  
23865858  1139  SPAN  10200  NC  -1  3  RLA  
23865858  1139  STAT  21300  C  2  3  RLA  
23865858  1142  BIOL  10200  XX  -1  3  RLA  
23865858  1142  BIOL  10200  C  2  3  RLA  
23865858  1142  BIOL  10200  XX  -1  3  RLA  
23865858  1142  CSCI  12700  B+  3.3  3  RLA  
23865858  1142  CSCI  15000  W  -1  3  RLA  
23865858  1142  MUSHL  21000  B-  2.7  3  RLA  
23865858  1149  CHEM  223LB  B+  3.3  3  RLA  
23865858  1149  CHEM  223RC  xx  -1  3  RLA  
23865858  1149  CHEM  22204  C  2  3  RLA  
23865858  1149  CHEM  22204  xx  -1  3  RLA  
23865858  1149  CSCI  13500  W  -1  3  RLA  
23865858  1149  REL  20500  A  4  3  RLA  
23865858  1149  SPAN  10200  C  2  3  RLA  
23865858  1152  CSCI  13500  C+  2.3  3  RLA  
23865858  1152  CSCI  13600  B  3  3  RLA  
23865858  1152  CSCI  15000  D  1  3  RLA  
23865858  1152  MATH  16000  C+  2.3  3  RLA  
23865858  1152  SPAN  20100  C  2  3  RLA  
23865858  1159  CSCI  15000  B  3  3  RLA  
23865858  1159  CSCI  16000  INC  -1  3  RLA  
23865858  1159  MATH  15500  W  -1  3  RLA  
23865858  1159  SPAN  20200  B  3  3  RLA  
23867925  1109  BLOCK  100  XX  -1  3  RLA  
23867925  1109  CHEM  100LC  C  2  3  RLA  
23867925  1109  CHEM  101LB  A-  3.7  3  RLA  
23867925  1109  ENGL  12000  B+  3.3  3  RLA  
23867925  1109  MUSHL  10700  A-  3.7  3  RLA  
23867925  1109  PSYCH  10000  C+  2.3  3  RLA  
23867925  1109  STAT  11300  A  4  3  RLA  
23867925  1112  CHEM  120LC  B-  2.7  3  RLA  
23867925  1112  CHEM  121LB  B+  3.3  3  RLA  
23867925  1112  CLA  11000  A  4  3  RLA  
23867925  1112  ENGL  22000  B-  2.7  3  RLA  
23867925  1112  HIST  15200  B-  2.7  3  RLA  
23867925  1112  PSYCH  15000  C+  2.3  3  RLA  
23867925  1119  BIOL  12000  D  1  3  RLA  
23867925  1119  MATH  12500  B  3  3  RLA  
23867925  1119  PSYCH  17000  A-  3.7  3  RLA  
23867925  1119  REL  20800  B-  2.7  3  RLA  
23867925  1122  AFPRL  10200  B+  3.3 3.0  RNL
23867925  1122  BIOL  12200  NC  -1  3  RLA  
23867925  1122  BIOL  23000  NC  -1  3  RLA  
23867925  1122  CLA  20400  B  3  3  RLA  
23867925  1126  CSCI  12700  B  3  3  RLA  
23867925  1129  CSCI  13500  B  3  3  RLA  
23867925  1129  CSCI  13600  A  4  3  RLA  
23867925  1129  MATH  15000  B  3  3  RLA  
23867925  1129  MUSHL  21700  C+  2.3  3  RLA  
23867925  1129  PSYCH  22000  A-  3.7  3  RLA  
23867925  1132  CSCI  15000  D  1  3  RLA  
23867925  1132  MATH  16000  D  1  3  RLA  
23867925  1132  PSYCH  23500  D  1  3  RLA  
23867925  1132  SPAN  10100  A-  3.7  3  RLA  
23867925  1139  CSCI  16000  C  2  3  RLA  
23867925  1139  CSCI  23500  F  0  3  RLA  
23867925  1139  PSYCH  21500  C  2  3  RLA  
23867925  1139  SPAN  10200  C+  2.3  3  RLA  
23867925  1139  STAT  21300  D  1  3  RLA  
23867925  1142  CSCI  15000  C+  2.3  3  RLA  
23867925  1142  CSCI  26000  F  0  3  RLA  
23867925  1142  CSCI  33500  W  -1  3  RLA  
23867925  1142  MATH  15500  F  0  3  RLA  
23867925  1142  SPAN  20100  B+  3.3  3  RLA  
23867925  1149  CSCI  23500  F  0  3  RLA  
23867925  1149  CSCI  26500  F  0  3  RLA  
23867925  1149  CSCI  36000  F  0  3  RLA  
23867925  1149  SPAN  20200  C  2  1  RLA  
23867925  1152  CSCI  23500  NC  -1  2  RLA  
23867925  1152  CSCI  26000  F  0  3  RLA  
23867925  1152  CSCI  26500  C  2  4  RLA  
23867925  1152  MATH  15500  NC  -1  5  RLA  
23867925  1159  CSCI  23500  F  0  6  RLA  
23867925  1159  MATH  15500  D  1  3  RLA  
23867925  1162  CSCI  23500  xx  -1  3  RLA  
23867925  1162  CSCI  26000  xx  -1  3  FUSC  
23905341  1099  ASTRO  10000  B+  3.3  3  FISR  
23905341  1099  ASTRO  10700  A  4  3  RLA  
23905341  1099  ECO  20000  B-  2.7  3  FWGR  
23905341  1099  ECO  20100  B-  2.7  3  RLA  
23905341  1099  ECO  22100  CR  -1  3  RLA  
23905341  1099  ENGL  12000  B  3  3  FWGR  
23905341  1099  SOC  10100  A  4  3  RLA  
23905341  1102  ECO  30000  W  -1  3  RLA  
23905341  1102  ECO  30100  W  -1  3  RLA  
23905341  1102  ECO  32100  W  -1  3  RLA  
23905341  1102  MATH  15000  W  -1  3  RLA  
23905341  1102  MATH  16000  W  -1  3  RLA  
23905341  1102  MUSPF  22100  B-  2.7  3  RLA  
23905341  1102  MUSPF  35300  A-  3.7  3  RLA  
23905341  1112  AFPRL  24200  W  -1  3  RLA  
23905341  1112  CSCI  12700  B  3  3  RLA  
23905341  1112  ENGL  21800  CR  -1  3  RLA  
23905341  1112  ENGL  22000  A  4  3  RLA  
23905341  1112  MATH  12500  W  -1  3  RLA  
23905341  1116  MATH  15000  NC  -1  3  RLA  
23905341  1116  STAT  21300  NC  -1  3  RLA  
23905341  1119  CSCI  13500  A-  3.7  3  RLA  
23905341  1119  CSCI  15000  W  -1  3  RLA  
23905341  1119  CSCI  16000  C+  2.3  3  RLA  
23905341  1119  MATH  15000  F  0  3  RLA  
23905341  1119  MATH  16000  WU  0  3  RLA  
23905341  1122  CSCI  15000  C+  2.3  3  RLA  
23905341  1122  CSCI  23500  A-  3.7  3  RLA  
23905341  1122  CSCI  49366  B-  2.7  3  RLA  
23905341  1122  MATH  15000  W  -1  3  RLA  
23905341  1122  MATH  16000  D  1  3  RLA  
23905341  1129  CSCI  26000  WU  0  3  RLA  
23905341  1129  CSCI  26500  B-  2.7  3  RLA  
23905341  1129  CSCI  33500  F  0  3  RLA  
23905341  1129  MUSHL  10700  A  4  3  RLA  
23905341  1132  ECO  34500  C  2  3  RLA  
23905341  1132  ENGL  30600  B+  3.3  3  RLA  
23905341  1132  HIST  12200  B+  3.3  3  RLA  
23905341  1132  STAT  21300  D  1  3  RLA  
23905341  1139  CSCI  26000  A-  3.7  3  RLA  
23905341  1139  CSCI  33500  F  0  3  RLA  
23905341  1139  CSCI  34000  F  0  3  RLA  
23905341  1139  CSCI  49375  W  -1  3  RLA  
23905341  1139  ECO  34000  C  2  3  RLA  
23905341  1149  CSCI  34000  WU  0  3  RLA  
23905341  1149  CSCI  36000  W  -1  3  RLA  
23905341  1149  CSCI  43500  C+  2.3  3  RLA  
23905341  1149  MATH  15000  F  0  3  RLA  
23905341  1149  WGSS  20093  W  -1  3  RLA  
23911215  1112  ANTHC  10100  B-  2.7 3.0  RNL
23911215  1112  CSCI  12700  B  3  3  RLA  
23911215  1112  ENGL  22000  B-  2.7  3  RLA  
23911215  1112  HIST  15200  C  2  3  RLA  
23911215  1112  MATH  15000  W  -1  3  RLA  
23911215  1116  GEOL  10100  D  1  3  RLA  
23911215  1119  CSCI  13500  C  2  3  RLA  
23911215  1119  CSCI  13600  A  4  3  RLA  
23911215  1119  ENGL  31971  C+  2.3  3  RLA  
23911215  1119  ENGL  32000  B  3  3  RLA  
23911215  1119  MATH  15000  W  -1  3  RLA  
23911215  1122  CSCI  15000  C  2  3  RLA  
23911215  1122  CSCI  16000  #F  -1  3  RLA  
23911215  1122  MATH  15000  W  -1  3  RLA  
23911215  1122  RUSS  10300  C  2  3  RLA  
23911215  1126  MATH  15000  F  0  3  RLA  
23911215  1129  CSCI  12000  A  4  3  RLA  
23911215  1129  CSCI  16000  B-  2.7  3  RLA  
23911215  1129  CSCI  23500  B-  2.7  3  RLA  
23911215  1129  MATH  15000  NC  -1  3  RLA  
23911215  1129  RUSS  20100  W  -1  3  RLA  
23911215  1132  CSCI  26000  B+  3.3  3  RLA  
23911215  1132  CSCI  26500  W  -1  3  RLA  
23911215  1132  CSCI  33500  B  3  3  RLA  
23911215  1132  MATH  15000  B  3  3  RLA  
23911215  1139  CSCI  26500  B+  3.3  3  RLA  
23911215  1139  CSCI  36000  B  3  3  RLA  
23911215  1139  CSCI  49375  C  2  3  RLA  
23911215  1139  MATH  15500  W  -1  3  RLA  
23911215  1139  STAT  21300  C  2  3  RLA  
23911215  1142  CSCI  34000  C  2  3  RLA  
23911215  1142  CSCI  43500  C+  2.3  3  RLA  
23911215  1142  MATH  15500  W  -1  3  RLA  
23911215  1142  RUSS  20300  CR  -1  3  RLA  
23911215  1146  CSCI  39200  A  4  3  RLA  
23911215  1146  MATH  15500  W  -1  3  RLA  
23911215  1149  CSCI  26700  B  3  3  RLA  
23911215  1149  CSCI  49900  B  3  3  RLA  
23911215  1149  MATH  15500  W  -1  3  RLA  
23911215  1149  MATH  16000  F  0  3  RLA  
23911215  1152  MATH  15500  W  -1  3  RLA  
23911215  1152  MATH  16000  W  -1  3  RLA  
23911215  1156  MATH  15500  W  -1  3  RLA  
23911215  1156  MATH  16000  F  0  3  RLA  
23911215  1162  MATH  15500  XX  -1  3  RLA  
23911215  1162  MATH  16000  XX  -1  3  RLA  
24020286  1092  FREN  10100  C+  2.3  3  RLA  
24020286  1092  HIST  15200  B  3  3  RLA  
24020286  1092  MEDIA  18000  B  3  3  RLA  
24020286  1092  MUSHL  10100  C+  2.3  3  RLA  
24020286  1099  CSCI  13500  C+  2.3  3  RLA  
24020286  1099  CSCI  13600  C+  2.3  3  RLA  
24020286  1099  SOC  21700  C  2  3  RLA  
24020286  1099  SOC  25900  A-  3.7  3  RLA  
24020286  1099  STAT  21300  NC  -1  3  RLA  
24020286  1099  WGS  10000  C+  2.3  3  RLA  
24020286  1102  CSCI  15000  F  0  3  RLA  
24020286  1102  CSCI  23200  F  0  3  RLA  
24020286  1102  FREN  10200  C  2  3  RLA  
24020286  1102  MATH  15500  D  1  3  RLA  
24020286  1102  MATH  16000  NC  -1  3  RLA  
24020286  1109  CSCI  16000  C  2  3  RLA  
24020286  1109  CSCI  23500  W  -1  3  RLA  
24020286  1109  FREN  20100  D  1  3  RLA  
24020286  1109  MUSHL  10700  B-  2.7  3  RLA  
24020286  1112  FREN  20200  W  -1  3  RLA  
24020286  1112  MATH  15500  W  -1  3  RLA  
24020286  1112  PGEOG  13000  C  2  3  RLA  
24020286  1119  MEDIA  36300  A  4  3  RLA  
24042009  1099  BLOCK  400  XX  -1  3  RLA  
24042009  1099  ENGL  12000  A  4  3  RLA  
24042009  1099  GEOL  10100  B-  2.7  3  RLA  
24042009  1099  GERMN  10100  B  3  3  RLA  
24042009  1099  HIST  15100  D  1  3  RLA  
24042009  1102  CSCI  12700  A  4  3  RLA  
24042009  1102  ENGL  22000  A  4  3  RLA  
24042009  1102  GERMN  10200  C  2  3  RLA  
24042009  1102  MATH  15000  D  1  3  RLA  
24042009  1109  CSCI  13500  B  3  3  RLA  
24042009  1109  CSCI  13600  B+  3.3  3  RLA  
24042009  1109  CSCI  15000  NC  -1  3  RLA  
24042009  1109  MATH  15000  NC  -1  3  RLA  
24042009  1109  PHILO  10400  A  4  3  RLA  
24042009  1112  CSCI  15000  B  3  3  RLA  
24042009  1112  CSCI  16000  B-  2.7  3  RLA  
24042009  1112  CSCI  23500  CR  -1  3  RLA  
24042009  1112  FILM  10100  B-  2.7  3  RLA  
24042009  1112  MATH  15000  &D  -1  3  RLA  
24042009  1119  CSCI  23500  *C  2  3  RLA  
24042009  1119  CSCI  26500  B+  3.3  3  RLA  
24042009  1119  MATH  15500  W  -1  3  RLA  
24042009  1119  MATH  16000  C  2  3  RLA  
24042009  1119  STAT  21300  B-  2.7  3  RLA  
24042009  1122  CSCI  26000  W  -1  3  RLA  
24042009  1122  CSCI  36500  A  4  3  RLA  
24042009  1122  ECO  10000  C  2  3  RLA  
24042009  1122  MATH  15000  &C+  -1  3  RLA  
24042009  1122  PHILO  24600  W  -1  3  RLA  
24042009  1129  ENGL  30000  B  3  3  RLA  
24042009  1129  MATH  39562  B-  2.7  3  RLA  
24042009  1129  PHILO  20100  D  1  3  RLA  
24042009  1129  PHILO  25400  FIN  0  3  RLA  
24042009  1132  CSCI  26000  B-  2.7  3  RLA  
24042009  1132  CSCI  33500  F  0  3  RLA  
24042009  1132  CSCI  39300  A  4  3  RLA  
24042009  1132  CSCI  49800  A  4  3  RLA  
24042009  1132  MATH  15500  F  0  3  RLA  
24042009  1139  CSCI  34000  F  0  3  RLA  
24042009  1139  CSCI  49375  D  1  3  RLA  
24042009  1139  MATH  15500  W  -1  3  RLA  
24042009  1139  MUSHL  10700  D  1  3  RLA  
24042009  1139  PHILO  22600  F  0  3  RLA  
24042009  1142  AFPRL  10300  A-  3.7  3  RLA  
24042009  1142  CSCI  34000  B  3  3  RLA  
24042009  1142  CSCI  36000  B-  2.7  3  RLA  
24042009  1142  ENGL  25067  A  4  3  RLA  
24042009  1146  CSCI  49900  A  4  3  RLA  
24042009  1149  CSCI  26700  FIN  0  3  RLA  
24042009  1149  CSCI  33500  B+  3.3  3  RLA  
24042009  1149  CSCI  49600  A  4  3  RLA  
24042009  1149  ECO  20100  C  2  3  RLA  
24042009  1149  MATH  15500  D  1  3  RLA  
24042009  1149  POLSC  23000  D  1  3  RLA  
24042009  1152  ONFIL  10000  XX  -1  3  RLA  
24101976  1119  CHEM  11500  C  2  3  RLA  
24101976  1119  MATH  12500  D  1  3  RLA  
24101976  1119  MUSHL  10700  B-  2.7  3  RLA  
24101976  1119  SOC  10100  NC  -1  3  RLA  
24101976  1122  CHEM  102LC  C  2  3  RLA  
24101976  1122  ENGL  12000  B-  2.7  3  RLA  
24101976  1122  HIST  15200  B  3  3  RLA  
24101976  1122  MATH  12500  &A-  -1  3  RLA  
24101976  1126  ENGL  22000  B-  2.7  3  RLA  
24101976  1129  CHEM  104LC  NC  -1  2  RLA  
24101976  1129  CHEM  106LB  B+  3.3  3  RLA  
24101976  1129  ECO  10000  C  2  3  RLA  
24101976  1129  ENGL  32000  W  -1  3  RLA  
24101976  1129  MATH  15000  NC  -1  3  RLA  
24101976  1132  CSCI  12700  C+  2.3  3  RLA  
24101976  1132  ENGL  30600  W  -1  3  RLA  
24101976  1132  REL  20500  W  -1  3  RLA  
24101976  1139  CLA  20100  F  0  3  RLA  
24101976  1139  CSCI  13500  NC  -1  3  RLA  
24101976  1139  CSCI  13600  F  0  3  RLA  
24101976  1139  ENGL  32000  B-  2.7  3  RLA  
24101976  1139  STAT  21300  C+  2.3  3  RLA  
24101976  1142  CSCI  13500  C  2  3  RLA  
24101976  1142  CSCI  15000  W  -1  3  RLA  
24101976  1142  MATH  16000  C  2  3  RLA  
24101976  1142  PSYCH  17000  A  4  3  RLA  
24101976  1142  SPAN  10100  A-  3.7  3  RLA  
24101976  1146  CSCI  15000  C  2  3  RLA  
24101976  1146  MATH  15000  WU  0  3  RLA  
24101976  1149  CLA  20100  F  0  3  RLA  
24101976  1149  CSCI  16000  B  3  3  RLA  
24101976  1149  CSCI  23500  F  0  3  RLA  
24101976  1149  MATH  15000  F  0  3  RLA  
24101976  1149  SPAN  10200  W  -1  3  RLA  
24139845  1112  CSCI  12700  A+  4  3  RLA  
24139845  1112  ENGL  22000  B+  3.3  3  RLA  
24139845  1116  MATH  16000  B+  3.3  3  RLA  
24139845  1119  CSCI  13500  A+  4  3  RLA  
24139845  1119  CSCI  13600  A  4  3  RLA  
24139845  1122  CSCI  15000  B-  2.7  3  RLA  
24139845  1122  CSCI  23500  A  4  3  RLA  
24139845  1129  CSCI  16000  A  4  3  RLA  
24139845  1129  CSCI  33500  B-  2.7  3  RLA  
24139845  1132  CSCI  26000  A-  3.7  3  RLA  
24139845  1132  STAT  21300  A-  3.7  3  RLA  
24139845  1139  CSCI  26500  A-  3.7  3  RLA  
24139845  1139  CSCI  34000  C  2  3  RLA  
24139845  1139  CSCI  36000  A-  3.7  3  RLA  
24139845  1142  CSCI  49359  A  4  3  RLA  
